100% sDAI,100% wstETH,Const. Weight,No Fee,Sirloin Index,period,sDAI,wstETH
101.50390904359956,93.72053701882875,96.83388582873707,97.17951873071132,97.02712104917845,2023-10-24 00:00:00.000 UTC,1.0399756693001054,2039.79
101.51738579737054,93.91718662415114,96.9572662934389,97.3070242301773,97.1541977471682,2023-10-25 00:00:00.000 UTC,1.0401137476869875,2044.07
101.53107168763947,94.79613684607114,97.49011078269848,97.85867651960726,97.70390825736406,2023-10-26 00:00:00.000 UTC,1.0402539688176464,2063.2
101.5446067194006,93.73753710153186,96.86036494867935,97.20821501282268,97.05315057191598,2023-10-27 00:00:00.000 UTC,1.0403926443016491,2040.16
101.55826422622684,93.50826571588728,96.72826512002311,97.07078855968795,96.91564281718496,2023-10-28 00:00:00.000 UTC,1.040532574624889,2035.17
101.57139367988285,94.52367606112679,97.34276310862921,97.70826584671079,97.5508533823343,2023-10-29 00:00:00.000 UTC,1.0406670946890137,2057.27
101.58468136643437,95.1843819780745,97.74450173341845,98.12315819482782,97.96427439554522,2023-10-30 00:00:00.000 UTC,1.040803235955346,2071.65
101.59874414373978,95.46051845657627,97.91580873144167,98.2993888716974,98.13989494724834,2023-10-31 00:00:00.000 UTC,1.0409473185466296,2077.66
101.61225046719076,97.1407698740156,98.92936211128567,99.34274788971359,99.17950384240733,2023-11-01 00:00:00.000 UTC,1.041085699894728,2114.23
101.62614159390583,94.76765022100108,97.51104677016298,97.89203225114548,97.72824829819861,2023-11-02 00:00:00.000 UTC,1.0412280238105156,2062.58
101.63958928879539,96.51222627569541,98.56317148093541,98.97846933254473,98.81072427800895,2023-11-03 00:00:00.000 UTC,1.0413658044696557,2100.55
101.65276888809741,97.74679984929658,99.30918746481692,99.74327603226172,99.57273341606964,2023-11-04 00:00:00.000 UTC,1.0415008383095774,2127.42
101.66690526594823,99.76567453571397,100.52616682780769,100.98489045950538,100.80977362275443,2023-11-05 00:00:00.000 UTC,1.0416456749878433,2171.36
101.68033192643038,99.96783768137253,100.65283537939567,101.11300533962138,100.93743718169539,2023-11-06 00:00:00.000 UTC,1.0417832401353628,2175.76
101.69384343199485,99.32964538746405,100.27532460527637,100.73107797663432,100.55538362653928,2023-11-07 00:00:00.000 UTC,1.0419216745776918,2161.87
101.7076531885384,99.81943155399135,100.57472020781017,101.03456749083122,100.85776518669711,2023-11-08 00:00:00.000 UTC,1.0420631648014633,2172.53
101.72084350218158,111.84446302711744,107.79501521714309,108.34265846573936,108.13850315009867,2023-11-09 00:00:00.000 UTC,1.0421983084170008,2434.25
101.73479480454083,109.64593881808075,106.48148121266479,107.07078867980584,106.86646140068181,2023-11-10 00:00:00.000 UTC,1.042341248872648,2386.4
101.74846277911061,108.0088767999412,105.50471119160895,106.11737428653845,105.91293453981746,2023-11-11 00:00:00.000 UTC,1.0424812864449455,2350.77
101.76156770098166,107.89998437830239,105.4446177073741,106.05865006915403,105.85417895244336,2023-11-12 00:00:00.000 UTC,1.0426155551644696,2348.4
101.77520715081079,108.69944772704301,105.92975149655013,106.53582844044797,106.32951322781273,2023-11-13 00:00:00.000 UTC,1.0427553004816559,2365.8
101.78927740566755,104.52891392444613,103.4330593169347,104.08920721030235,103.88271691067834,2023-11-14 00:00:00.000 UTC,1.0428994596854713,2275.03
101.80245373484044,108.34520276044589,105.72810315020371,106.3747380720182,106.15917867822769,2023-11-15 00:00:00.000 UTC,1.0430344600207255,2358.09
101.81627824037756,103.50385488361836,102.82882422632204,103.52853701103272,103.31303550331353,2023-11-16 00:00:00.000 UTC,1.0431761013578342,2252.72
101.83011029483026,103.21071832241348,102.65847511138018,103.35823900051525,103.14272402155089,2023-11-17 00:00:00.000 UTC,1.0433178200386495,2246.34
101.84350178570084,103.59344991408068,102.89347066272875,103.5936431629389,103.37719463816286,2023-11-18 00:00:00.000 UTC,1.0434550248498955,2254.67
101.85720327526094,106.10486753719343,104.40580183242044,105.10607132552133,104.88347201328554,2023-11-19 00:00:00.000 UTC,1.0435954058057615,2309.33
101.87081582648455,106.70354612535954,104.77045400580954,105.46751585273057,105.24345772966535,2023-11-20 00:00:00.000 UTC,1.043734875528682,2322.36
101.88445667845217,102.65936428879927,102.34940124466041,103.07476388040185,102.85098546374638,2023-11-21 00:00:00.000 UTC,1.0438746352117179,2234.34
101.89806341296666,108.92734072760356,106.1156298017488,106.85627362176298,106.61676630526289,2023-11-22 00:00:00.000 UTC,1.0440140453385498,2370.76
101.91181008385198,108.81615099749135,106.05441463203562,106.79659445872407,106.55707304961068,2023-11-23 00:00:00.000 UTC,1.0441548892074146,2368.34
101.92544696360065,109.7006147597475,106.59054764128877,107.32313988122479,107.08141533380152,2023-11-24 00:00:00.000 UTC,1.0442946081924018,2387.59
101.93903078413638,110.02912987144262,106.79309023652013,107.5216983960086,107.27915895339363,2023-11-25 00:00:00.000 UTC,1.0444337835501432,2394.74
101.95220567770798,109.03623314924236,106.20262216062861,106.94509508107342,106.70267796184372,2023-11-26 00:00:00.000 UTC,1.0445687691766987,2373.13
101.96618113982865,106.94660136184447,104.95443327303815,105.72122540940092,105.4791110447786,2023-11-27 00:00:00.000 UTC,1.0447119571653156,2327.65
101.97920050540084,108.053444584325,105.62374695275534,106.38312165877292,106.13819764682297,2023-11-28 00:00:00.000 UTC,1.0448453493031395,2351.74
101.99360382525848,107.09822372108837,105.0563757627564,105.82485892518964,105.58007625546297,2023-11-29 00:00:00.000 UTC,1.044992920981415,2330.95
102.00704711786672,108.24641849609,105.75066994480068,106.51116409034202,106.2634523300615,2023-11-30 00:00:00.000 UTC,1.0451306565362284,2355.94
102.02077818622782,110.09988697242314,106.868243457945,107.61115280081444,107.35871655681946,2023-12-01 00:00:00.000 UTC,1.0452713405467615,2396.28
102.03436334583631,114.14636611745678,109.3015650088086,109.98989134917028,109.72715729104799,2023-12-02 00:00:00.000 UTC,1.0454105296242022,2484.35
102.0472644815527,115.743914429854,110.26525445053349,110.91907970067822,110.65229989019731,2023-12-03 00:00:00.000 UTC,1.0455427104178072,2519.12
102.06119802445112,118.18733172215434,111.73687824307305,112.33007509774589,112.05711660978427,2023-12-04 00:00:00.000 UTC,1.0456854689158595,2572.3
102.07536277441886,120.84485816417485,113.33706000827246,113.85180418142782,113.5721429819299,2023-12-05 00:00:00.000 UTC,1.0458305962855043,2630.14
102.08886422657444,117.96679010870865,111.61561975585496,112.23091587303247,111.9519723034366,2023-12-06 00:00:00.000 UTC,1.0459689277239121,2567.5
102.10250584218876,124.33355081186882,115.44113282399681,115.87122923963527,115.57600526583846,2023-12-07 00:00:00.000 UTC,1.0461086952310212,2706.07
102.11614359314733,124.51090302601473,115.55299925286776,115.97658879034485,115.68091706746021,2023-12-08 00:00:00.000 UTC,1.0462484231421383,2709.93
102.1298779703166,123.7137369857475,115.08019337957515,115.53731254632784,115.24185328780322,2023-12-09 00:00:00.000 UTC,1.0463891410536317,2692.58
102.14367677424453,124.40292952776527,115.49922842635698,115.92974233177962,115.63252781546302,2023-12-10 00:00:00.000 UTC,1.0465305190605054,2707.58
102.15707156969445,117.49170671641106,111.35785265772441,112.07152719429638,111.77647719037655,2023-12-11 00:00:00.000 UTC,1.0466677577293846,2557.16
102.17098596223805,116.38945811087731,110.70206925142159,111.44679360371714,111.1521117050464,2023-12-12 00:00:00.000 UTC,1.0468103200191996,2533.17
102.18466511090672,119.63050090513956,112.65216658744643,113.31480605600075,113.01148847143348,2023-12-13 00:00:00.000 UTC,1.0469504720776397,2603.71
102.19832142527002,122.5338393538131,114.39963218239586,114.970900462342,114.65987677889886,2023-12-14 00:00:00.000 UTC,1.0470903901832964,2666.9
102.21126985816227,117.25830017551438,111.23948804857355,112.00677128822679,111.69782500495731,2023-12-15 00:00:00.000 UTC,1.04722305556821,2552.08
102.22548390414578,117.71592402341417,111.51974797570682,112.2752790194495,111.96508764845694,2023-12-16 00:00:00.000 UTC,1.04736868800862,2562.04
102.23865975558903,116.5112154599671,110.80219317821587,111.59165019141939,111.28195519067754,2023-12-17 00:00:00.000 UTC,1.0475036834492133,2535.82
102.25208409206243,117.1618132196319,111.1979215686041,111.9713873260197,111.65991031584099,2023-12-18 00:00:00.000 UTC,1.0476412247857034,2549.98
102.26613103904998,115.1796954687888,110.01426969689327,110.84095582180417,110.53033814300781,2023-12-19 00:00:00.000 UTC,1.0477851451847566,2506.84
102.27976216215126,116.26264668314604,110.66949287474812,111.47215976241777,111.15854381005845,2023-12-20 00:00:00.000 UTC,1.0479248051890275,2530.41
102.29399522874222,118.32654861564193,111.91352726088203,112.66568120957463,112.34635801212866,2023-12-21 00:00:00.000 UTC,1.048070632508326,2575.33
102.30764716042329,122.99421997188097,114.7195908472979,115.33831466420959,115.00611641369238,2023-12-22 00:00:00.000 UTC,1.048210505710462,2676.92
102.32078231166608,122.45848763588582,114.40340550619791,115.04280685509491,114.71084088395851,2023-12-23 00:00:00.000 UTC,1.0483450841501871,2665.26
102.3350172867429,120.19839555976219,113.05304425055448,113.7752717783584,113.44440371696061,2023-12-24 00:00:00.000 UTC,1.0484909310232038,2616.07
102.34854358249243,120.51864036095311,113.25060164956884,113.96316614686202,113.6314069663163,2023-12-25 00:00:00.000 UTC,1.0486295170009048,2623.04
102.36195954231452,117.99160104022128,111.73974444105858,112.53539117722447,112.20491137803359,2023-12-26 00:00:00.000 UTC,1.0487669725129807,2568.04
102.37599307356992,125.76753076096048,116.41091568600424,116.99137392567447,116.63895332813227,2023-12-27 00:00:00.000 UTC,1.0489107554588541,2737.28
102.38928907230807,124.35698335829744,115.56990564390168,116.2101806095993,115.85852527370908,2023-12-28 00:00:00.000 UTC,1.049046981889117,2706.58
102.4027560009127,121.66224051900792,113.95844671176985,114.70537066447555,114.35523793691064,2023-12-29 00:00:00.000 UTC,1.049184959610576,2647.93
102.41703090162004,121.47202337741103,113.85002638709463,114.60416251033807,114.25410503529936,2023-12-30 00:00:00.000 UTC,1.049331215548472,2643.79
102.43080955077359,120.83796623875467,113.47510356356224,114.25140475416553,113.90169067198686,2023-12-31 00:00:00.000 UTC,1.0494723870561562,2629.99
102.44414119767131,124.35009143287724,115.58771133879488,116.24976586741056,115.88998012809945,2024-01-01 00:00:00.000 UTC,1.0496089787257379,2706.43
102.45798055963016,124.69698501235953,115.80138323126778,116.45062551299131,116.08984896123975,2024-01-02 00:00:00.000 UTC,1.0497507722768578,2713.98
102.47164866911706,117.06624518713875,111.22840657993008,112.18117344537461,111.82508069197729,2024-01-03 00:00:00.000 UTC,1.0498908112314718,2547.9
102.48519302433965,120.30636905801165,113.17789864454285,114.05005434233904,113.68433293021221,2024-01-04 00:00:00.000 UTC,1.0500295822405943,2618.42
102.49915591484904,120.07939498084046,113.04729935444388,113.9271673301665,113.56156401340303,2024-01-05 00:00:00.000 UTC,1.0501726414246166,2613.48
102.5124755220468,118.90363250415813,112.3471697113136,113.26377558642868,112.89894911802669,2024-01-06 00:00:00.000 UTC,1.0503091097393922,2587.89
102.52634886031197,117.79311358812016,111.6864076969969,112.63520016612611,112.27111470104343,2024-01-07 00:00:00.000 UTC,1.0504512514005724,2563.72
102.54040873630184,123.5938174834364,115.17245398458257,115.96940056628067,115.58792147665113,2024-01-08 00:00:00.000 UTC,1.050595304265931,2689.97
102.55404024266404,123.87087288532757,115.34413982826214,116.1315456853351,115.74924073102612,2024-01-09 00:00:00.000 UTC,1.0507349681969678,2696.0
102.56756882905086,137.266019131985,123.38663901081134,123.67261217137175,123.25048008820411,2024-01-10 00:00:00.000 UTC,1.0508735776437848,2987.54
102.58140201135191,138.69724231090856,124.2509061910859,124.45297779247224,124.02665992642017,2024-01-11 00:00:00.000 UTC,1.0510153078801634,3018.69
102.59504849092123,133.47959530613934,121.1257765800521,121.6505247297313,121.2281880559639,2024-01-12 00:00:00.000 UTC,1.0511551252217555,2905.13
102.60862058660254,136.89661192946346,123.18141539231908,123.52548058682244,123.09292977055541,2024-01-13 00:00:00.000 UTC,1.0512941804504947,2979.5
102.62151431159344,131.92247962287382,120.20209349836169,120.8387137294879,120.41018554773868,2024-01-14 00:00:00.000 UTC,1.0514262853162435,2871.24
102.63551673521184,133.47040607224577,121.1364503374322,121.69603331551677,121.26278913726465,2024-01-15 00:00:00.000 UTC,1.051569749543499,2904.93
102.64924283163369,137.32988430754529,123.45762771718063,123.81394713179117,123.36897475733007,2024-01-16 00:00:00.000 UTC,1.0517103826131777,2988.93
102.66371600874791,134.14213906986575,121.55076984541861,122.09652467548754,121.65426722027624,2024-01-17 00:00:00.000 UTC,1.0518586700259296,2919.55
102.67726478196303,130.96220468099577,119.64822872138268,120.36633927994946,119.92686894745432,2024-01-18 00:00:00.000 UTC,1.0519974863003505,2850.34
102.69129006470935,132.1586429339386,120.37170178624692,121.03269812554585,120.58949975710512,2024-01-19 00:00:00.000 UTC,1.0521411847347129,2876.38
102.7047738333152,131.09452964906316,119.73862732276397,120.45433722632208,120.01207254995572,2024-01-20 00:00:00.000 UTC,1.052279334993286,2853.22
102.71813160233157,130.3662828629977,119.30702235873126,120.05912023795493,119.61748790585463,2024-01-21 00:00:00.000 UTC,1.0524161943015042,2837.37
102.73219679827203,122.79205682622239,114.76811281504226,115.88046557518486,115.44584491953356,2024-01-22 00:00:00.000 UTC,1.052560301673327,2672.52
102.7460731666429,119.04376832103509,112.52469025927822,113.76434126387991,113.33340977031838,2024-01-23 00:00:00.000 UTC,1.0527024743799738,2590.94
102.75979878616825,118.75798314694505,112.35870940263433,113.6065536767718,113.17587521201493,2024-01-24 00:00:00.000 UTC,1.0528431025635276,2584.72
102.77367697478253,117.97046580226608,111.89175027127266,113.16067684757121,112.73076974334457,2024-01-25 00:00:00.000 UTC,1.05298529391979,2567.58
102.78689676679615,120.31280152173713,113.30243961976075,114.51460082695834,114.07688149009839,2024-01-26 00:00:00.000 UTC,1.0531207395610158,2618.56
102.80114124007504,120.40377493728349,113.3627214584001,114.57290221419278,114.1348754878222,2024-01-27 00:00:00.000 UTC,1.0532666837494873,2620.54
102.81293106506376,119.85747498231073,113.03965741541194,114.2662518085809,113.82876031020659,2024-01-28 00:00:00.000 UTC,1.0533874784188662,2608.65
102.82863384438384,122.89313839905168,114.86733657718455,116.00966441038982,115.56205919890998,2024-01-29 00:00:00.000 UTC,1.0535483639314256,2674.72
102.84242013537005,124.43738915486615,115.7994015470677,116.89053843569883,116.4378105453817,2024-01-30 00:00:00.000 UTC,1.053689613734814,2708.33
102.85547881843834,121.28134677411944,113.910999591847,115.11769416699033,114.66827114111338,2024-01-31 00:00:00.000 UTC,1.053823408706772,2639.64
102.86948642832239,122.31651397223015,114.53770295466704,115.71350050567939,115.2605957056334,2024-02-01 00:00:00.000 UTC,1.0539669260707998,2662.17
102.88343864333922,122.47824448875697,114.64032215058987,115.8115780964299,115.358125297086,2024-02-02 00:00:00.000 UTC,1.0541098758772365,2665.69
102.89534679397924,121.97835016494676,114.34514881655974,115.53332928344552,115.08038492672708,2024-02-03 00:00:00.000 UTC,1.0542318828723234,2654.81
102.91098955814056,121.75367339624897,114.21659986100559,115.41267165246569,114.95992497014207,2024-02-04 00:00:00.000 UTC,1.054392153489304,2649.92
102.92484230530513,122.15983753434479,114.4658394427289,115.64989241188069,115.19577351685919,2024-02-05 00:00:00.000 UTC,1.0545340841808397,2658.76
102.93602139856219,126.15669481635317,116.86842544923678,117.92523482168463,117.45767361721605,2024-02-06 00:00:00.000 UTC,1.0546486214937543,2745.75
102.95179458417151,128.84362680683313,118.48689391776848,119.43943201711038,118.9628867889972,2024-02-07 00:00:00.000 UTC,1.054810228365998,2804.23
102.96535270172649,128.70532883673488,118.40933838273153,119.36880156612675,118.89236611215419,2024-02-08 00:00:00.000 UTC,1.0549491403794518,2801.22
102.97919555990606,132.37367100704813,120.61588082819131,121.41656106060317,120.92790520114191,2024-02-09 00:00:00.000 UTC,1.0550909697516992,2881.06
102.99374776541029,132.83956516545217,120.9012382054354,121.67982222836635,121.18961661587666,2024-02-10 00:00:00.000 UTC,1.0552400668633442,2891.2
103.00724064977861,133.0826204019371,121.05246850107369,121.81978040269155,121.32876391214839,2024-02-11 00:00:00.000 UTC,1.0553783105190215,2896.49
103.02107766361908,141.0317671815701,125.82749137438967,126.19217026724871,125.67485313853064,2024-02-12 00:00:00.000 UTC,1.0555200800120927,3069.5
103.03505235189274,140.291574391443,125.38896557562289,125.80163231036174,125.28510419901751,2024-02-13 00:00:00.000 UTC,1.0556632600721279,3053.39
103.04858699728236,147.82444887569724,129.9141041243313,129.86114969574163,129.3199008540566,2024-02-14 00:00:00.000 UTC,1.055801931597495,3217.34
103.06250801490359,150.18975767990224,131.3388578139028,131.11489600006126,130.56595956228102,2024-02-15 00:00:00.000 UTC,1.0559445617656766,3268.82
